,symbol,price,market cap,exchange,currency,sector,industry,company_url
2513,HZNM,0.0000,0.0000,Other OTC,USD,Basic Materials,Other Industrial Metals & Mining,https://www.horizonmineralscorp.com
2514,HZNP,108.72,107.99,NasdaqGS,USD,Healthcare,Drug Manufacturers—General,https://www.horizontherapeutics.com
2515,HRL,40.31,40.49,NYSE,USD,Consumer Defensive,Packaged Foods,https://www.hormelfoods.com
2516,HST,16.08,16.08,NasdaqGS,USD,Real Estate,REIT—Hotel & Motel,https://www.hosthotels.com
2517,TWNK,25.03,25.18,NasdaqCM,USD,Consumer Defensive,Packaged Foods,https://www.hostessbrands.com
2518,HPI,15.65,15.69,NYSE,USD,Financial Services,Asset Management,https://www.jhinvestments.com/Fund/Overview.aspx?ProductType=ClosedEnd&FundID=34000&BackToFundTableType=Price&ClassCode=CE
2519,HOTH,2.0100,2.0200,NasdaqCM,USD,Healthcare,Biotechnology,https://www.hoththerapeutics.com
2520,HLI,85.29,85.33,NYSE,USD,Financial Services,Capital Markets,https://www.hl.com
2521,HUSA,2.8000,2.7400,NYSE American,USD,Energy,Oil & Gas E&P,https://www.houstonamerican.com
2522,HOV,62.20,62.43,NYSE,USD,Consumer Cyclical,Residential Construction,https://www.khov.com
2523,HHC,75.74,75.52,NYSE,USD,Real Estate,Real Estate—Diversified,https://www.howardhughes.com
2524,HPQ,29.29,29.41,NYSE,USD,Technology,Computer Hardware,https://www.hp.com
2525,HQGE,0.0000,0.0000,Other OTC,USD,Communication Services,Entertainment,https://www.hqgeinc.com
2526,HTGM,2.3600,2.4000,NasdaqCM,USD,Healthcare,Diagnostics & Research,https://www.htgmolecular.com
2527,HTHT,50.12,48.50,NasdaqGS,USD,Consumer Cyclical,Lodging,https://ir.hworld.com
2528,HUBG,78.02,78.81,NasdaqGS,USD,Industrials,Integrated Freight & Logistics,https://www.hubgroup.com
2529,HUBB,221.28,224.01,NYSE,USD,Industrials,Electrical Equipment & Parts,https://www.hubbell.com
2530,HBUV,0.2100,0.2100,Other OTC,USD,Real Estate,Real Estate Services,https://www.hubilu.com
2531,HUBS,407.57,405.25,NYSE,USD,Technology,Software—Application,https://www.hubspot.com
2532,HBM,5.15,5.21,NYSE,USD,Basic Materials,Copper,https://www.hudbayminerals.com
2533,HSON,23.41,23.61,NasdaqGS,USD,Industrials,Staffing & Employment Services,https://www.hudsonrpo.com
2534,HPP,6.51,6.47,NYSE,USD,Real Estate,REIT—Office,https://www.hudsonpacificproperties.com
2535,HDSN,7.81,7.94,NasdaqCM,USD,Basic Materials,Specialty Chemicals,https://www.hudsontech.com
2536,HGTXU,1.9650,1.9475,Other OTC,USD,Energy,Oil & Gas E&P,https://www.hgt-hugoton.com
2537,HUM,519.97,516.23,NYSE,USD,Healthcare,Healthcare Plans,https://www.humana.com
2538,HGEN,0.1388,0.1313,NasdaqCM,USD,Healthcare,Biotechnology,https://www.humanigen.com
2539,HUML,0.0078,0.0078,Other OTC,USD,Energy,Oil & Gas E&P,https://www.humbleenergyinc.com
2540,JBHT,170.03,170.26,NasdaqGS,USD,Industrials,Integrated Freight & Logistics,https://www.jbhunt.com
2541,HOILF,0.2109,0.2109,Other OTC,USD,Technology,Software—Application,https://www.huntertechnology.com
2542,HBAN,11.19,11.04,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.huntington.com
2543,HII,206.13,207.66,NYSE,USD,Industrials,Aerospace & Defense,https://www.huntingtoningalls.com
2544,HUN,26.18,26.56,NYSE,USD,Basic Materials,Chemicals,https://www.huntsman.com
2545,HURC,26.33,26.00,NasdaqGS,USD,Industrials,Specialty Industrial Machinery,https://www.hurco.com
2546,HURN,79.57,80.46,NasdaqGS,USD,Industrials,Consulting Services,https://www.huronconsultinggroup.com
2547,HCM,14.65,12.85,NasdaqGS,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.hutch-med.com
2548,HUYA,3.2600,3.2400,NYSE,USD,Communication Services,Entertainment,https://www.huya.com
2549,HVBC,31.99,30.50,NasdaqCM,USD,Financial Services,Banks—Regional,https://www.hvbancorp.com
2550,H,108.11,107.64,NYSE,USD,Consumer Cyclical,Lodging,https://www.hyatt.com
2551,HYEG,0.0002,0.0002,Other OTC,USD,Industrials,Electrical Equipment & Parts,https://www.hectina.net
2552,HYDI,0.2700,0.2650,Other OTC,USD,Basic Materials,Specialty Chemicals,https://www.hydromer.com
2553,HYPR,1.5100,1.3600,NasdaqGM,USD,Healthcare,Medical Devices,https://hyperfine.io
2554,HDYNQ,0.0000,0.0000,Other OTC,USD,Energy,Oil & Gas E&P,https://www.hyperdynamics.com
2555,HDII,0.0028,0.0040,Other OTC,USD,Financial Services,Shell Companies,https://www.hypertensiondiagnostics.com
2556,HYPF,0.0000,0.0000,Other OTC,USD,Basic Materials,Specialty Chemicals,https://www.hypowerfuel.com
2557,HYRE,0.0185,0.0185,Other OTC,USD,Industrials,Rental & Leasing Services,https://www.hyrecar.com
2558,HY,45.56,46.60,NYSE,USD,Industrials,Farm & Heavy Construction Machinery,https://www.hyster-yale.com
2559,IAG,2.9300,2.9300,NYSE,USD,Basic Materials,Gold,https://www.iamgold.com
2560,IAA,39.89,39.93,NYSE,USD,Consumer Cyclical,Auto & Truck Dealerships,https://www.iaai.com
2561,IBIO,1.2300,1.2200,NYSE American,USD,Healthcare,Biotechnology,https://www.ibioinc.com
2562,ICAD,1.3150,1.2800,NasdaqCM,USD,Healthcare,Medical Devices,https://www.icadmed.com
2563,IEP,52.37,52.45,NasdaqGS,USD,Energy,Oil & Gas Refining & Marketing,https://www.ielp.com
2564,ICCH,15.75,15.75,NasdaqCM,USD,Financial Services,Insurance—Specialty,https://ir.iccholdingsinc.com
2565,ICCM,1.1300,1.1100,NasdaqCM,USD,Healthcare,Medical Devices,https://www.icecure-medical.com
2566,ICFI,108.94,109.10,NasdaqGS,USD,Industrials,Consulting Services,https://www.icf.com
2567,ICHR,29.55,29.70,NasdaqGS,USD,Technology,Semiconductor Equipment & Materials,https://www.ichorsystems.com
2568,IBN,21.70,21.66,NYSE,USD,Financial Services,Banks—Regional,https://www.icicibank.com
2569,ICNM,0.0007,0.0007,Other OTC,USD,Financial Services,Shell Companies,https://www.iconmediaholdings.com
2570,ICLR,207.54,208.36,NasdaqGS,USD,Healthcare,Diagnostics & Research,https://www.iconplc.com
2571,ICNB,0.0398,0.0400,Other OTC,USD,Consumer Defensive,Beverages—Wineries & Distilleries,https://iconicbrandsusa.com
2572,WDC,35.15,35.06,NasdaqGS,USD,Technology,Computer Hardware,https://www.westerndigital.com
2573,ICCT,0.1155,0.1200,Other OTC,USD,Healthcare,Health Information Services,https://www.icoreconnect.com
2574,ICTSF,5.0000,5.0000,Other OTC,USD,Industrials,Security & Protection Services,https://www.ictsintl.com
2575,ICUI,170.76,169.45,NasdaqGS,USD,Healthcare,Medical Instruments & Supplies,https://www.icumed.com
2576,IDW,0.8629,0.7800,NYSE American,USD,Communication Services,Publishing,https://www.idwmediaholdings.com
2577,IDA,110.96,110.19,NYSE,USD,Utilities,Utilities—Regulated Electric,https://www.idacorpinc.com
2578,IDFB,10.94,10.95,Other OTC,USD,Financial Services,Banks—Regional,https://www.idahofirstbank.com
2579,IDEA,0.0350,0.0350,Other OTC,USD,Financial Services,Asset Management,https://www.invent.vc
2580,IDYA,14.16,13.75,NasdaqGS,USD,Healthcare,Biotechnology,https://www.ideayabio.com
2581,IDTA,0.3500,0.3500,Other OTC,USD,Healthcare,Diagnostics & Research,https://www.identa-corp.com
2582,ID,0.1900,0.1981,NYSE American,USD,Consumer Cyclical,Auto Parts,https://www.partsidinc.com
2583,INVE,6.32,6.31,NasdaqCM,USD,Technology,Computer Hardware,https://www.identiv.com
2584,IDEX,0.0988,0.0950,NasdaqCM,USD,Industrials,Farm & Heavy Construction Machinery,https://www.ideanomics.com
2585,IDXX,472.52,476.69,NasdaqGS,USD,Healthcare,Diagnostics & Research,https://www.idexx.com
2586,IDGC,0.0002,0.0001,Other OTC,USD,Industrials,Electrical Equipment & Parts,https://www.idglobal-corp.com
2587,IEX,216.77,217.84,NYSE,USD,Industrials,Specialty Industrial Machinery,https://www.idexcorp.com
2588,IFMK,0.0020,0.0020,Other OTC,USD,Consumer Defensive,Grocery Stores,https://www.ifreshmarket.com
2589,IGEN,0.0011,0.0011,Other OTC,USD,Technology,Software—Application,https://www.igen-networks.com
2590,IGSC,0.1500,0.1500,Other OTC,USD,Financial Services,Shell Companies,https://www.igscapitalgroup.com
2591,IHRT,3.6400,3.4800,NasdaqGS,USD,Communication Services,Broadcasting,https://www.iheartmedia.com
2592,IHS,8.82,8.61,NYSE,USD,Communication Services,Telecom Services,https://www.ihstowers.com
2593,ITOX,0.0017,0.0019,Other OTC,USD,Technology,Computer Hardware,https://www.oxyscorp.com
2594,ITW,227.70,229.41,NYSE,USD,Industrials,Specialty Industrial Machinery,https://www.itw.com
2595,ILMN,229.99,230.92,NasdaqGS,USD,Healthcare,Diagnostics & Research,https://www.illumina.com
2596,IMTL,0.0002,0.0003,Other OTC,USD,Technology,Software—Application,https://imageprotect.com
2597,IAGX,0.0001,0.0001,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.imagenetix.net
2598,IWSY,0.0002,0.0002,Other OTC,USD,Technology,Software—Application,https://www.imageware.io
2599,IMTV,0.0001,0.0001,Other OTC,USD,Communication Services,Entertainment,https://imaginationtv.co
2600,IMO,53.59,53.98,NYSE American,USD,Energy,Oil & Gas Integrated,https://www.imperialoil.ca
2601,ICCC,4.9700,4.9500,NasdaqCM,USD,Healthcare,Biotechnology,https://immucell.com
2602,IMUC,0.3500,0.3500,Other OTC,USD,Healthcare,Biotechnology,https://www.eompharma.com
2603,IMGN,4.0600,3.8900,NasdaqGS,USD,Healthcare,Biotechnology,https://www.immunogen.com
2604,IMH,0.3100,0.3400,NYSE American,USD,Financial Services,Mortgage Finance,https://www.impaccompanies.com
2605,ISVLF,0.2430,0.2699,Other OTC,USD,Basic Materials,Silver,https://impactsilver.com
2606,IPX,5.32,5.25,NasdaqCM,USD,Basic Materials,Other Industrial Metals & Mining,https://iperionx.com
2607,IGPFF,0.7338,0.7338,Other OTC,USD,Consumer Defensive,Farm Products,https://www.imperialginseng.com
2608,IPMLF,1.5100,1.5000,Other OTC,USD,Basic Materials,Copper,https://www.imperialmetals.com
2609,IPRC,0.0002,0.0002,Other OTC,USD,Energy,Oil & Gas E&P,https://www.imperialresourcesinc.com
2610,PI,128.84,128.63,NasdaqGS,USD,Technology,Communication Equipment,https://www.impinj.com
2611,ICG,8.41,8.78,NasdaqCM,USD,Technology,Semiconductors,https://intchains.com
2612,INCT,0.0001,0.0001,Other OTC,USD,Communication Services,Broadcasting,https://www.incapta.com
2613,IMII,0.0010,0.0010,Other OTC,USD,Basic Materials,Gold,https://inceptionmining.com
2614,INCY,75.51,73.78,NasdaqGS,USD,Healthcare,Biotechnology,https://www.incyte.com
2615,IRT,16.28,16.09,NYSE,USD,Real Estate,REIT—Residential,https://www.irtliving.com
2616,IXOG,0.0000,0.0000,Other OTC,USD,Energy,Oil & Gas E&P,https://www.indexoil.com
2617,IFN,15.18,15.12,NYSE,USD,Financial Services,Asset Management,https://www.aberdeenifn.com/aam.nsf/usClosedIfn/home
2618,IGC,0.3400,0.3325,NYSE American,USD,Healthcare,Biotechnology,https://www.igcinc.us
2619,IRL,10.41,10.42,NYSE,USD,Financial Services,Asset Management,https://www.newirelandfund.com
2620,INQD,0.0060,0.0064,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.indoorharvest.com
2621,IDR,4.9000,4.9300,NYSE American,USD,Basic Materials,Gold,https://idahostrategic.com
2622,INDI,9.01,9.22,NasdaqCM,USD,Technology,Semiconductor Equipment & Materials,https://www.indiesemi.com
2623,INTK,0.0008,0.0009,Other OTC,USD,Basic Materials,Specialty Chemicals,https://www.industrial-nanotech.com
2624,INSO,0.0052,0.0052,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://insoconsulting.com
2625,IFS,22.95,23.11,NYSE,USD,Financial Services,Banks—Regional,https://www.ifs.com.pe
2626,INFN,7.31,7.34,NasdaqGS,USD,Technology,Communication Equipment,https://www.infinera.com
2627,IMCI,1.5000,1.5000,Other OTC,USD,Technology,Information Technology Services,https://www.igius.com
2628,INFI,0.1481,0.1371,NasdaqGS,USD,Healthcare,Biotechnology,https://www.infi.com
2629,III,5.08,5.01,NasdaqGM,USD,Technology,Information Technology Services,https://www.isg-one.com
2630,INFY,17.25,17.33,NYSE,USD,Technology,Information Technology Services,https://www.infosys.com
2631,INFA,15.86,15.77,NYSE,USD,Technology,Software—Infrastructure,https://www.informatica.com
2632,IFXY,0.0008,0.0008,Other OTC,USD,Financial Services,Capital Markets,https://www.infraxinc.com
2633,INFU,8.69,8.01,NYSE American,USD,Healthcare,Medical Instruments & Supplies,https://www.infusystem.com
2634,ING,12.43,12.15,NYSE,USD,Financial Services,Banks—Diversified,https://www.ing.com
2635,IGNT,0.0000,0.0000,Other OTC,USD,Healthcare,Medical Devices,https://www.ingen-tech.com
2636,IR,54.46,54.89,NYSE,USD,Industrials,Specialty Industrial Machinery,https://www.irco.com
2637,NGVT,69.56,70.67,NYSE,USD,Basic Materials,Specialty Chemicals,https://www.ingevity.com
2638,INGR,101.67,101.88,NYSE,USD,Consumer Defensive,Packaged Foods,https://www.ingredion.com
2639,INMB,6.84,6.50,NasdaqCM,USD,Healthcare,Biotechnology,https://www.inmunebio.com
2640,INOD,7.63,7.42,NasdaqGM,USD,Technology,Information Technology Services,https://www.innodata.com
2641,IOSP,102.13,102.36,NasdaqGS,USD,Basic Materials,Specialty Chemicals,https://innospec.com
2642,IPIX,0.0175,0.0185,Other OTC,USD,Healthcare,Biotechnology,https://www.ipharminc.com
2643,IVDN,0.2300,0.2488,Other OTC,USD,Consumer Cyclical,Apparel Retail,https://www.idigear.com
2644,IVFH,0.3375,0.3400,Other OTC,USD,Consumer Defensive,Food Distribution,https://www.ivfh.com
2645,IHAI,0.8100,0.5998,Other OTC,USD,Financial Services,Shell Companies,https://www.innovativeholdingsallianceinc.com
2646,ISSC,7.60,7.11,NasdaqGS,USD,Industrials,Aerospace & Defense,https://innovative-ss.com
2647,IVST,0.0003,0.0003,Other OTC,USD,Industrials,Conglomerates,https://www.innovestglobal.com
2648,INVA,11.80,11.62,NasdaqGS,USD,Healthcare,Biotechnology,https://www.inva.com
2649,IOT,19.00,18.70,NYSE,USD,Technology,Software—Infrastructure,https://www.samsara.com
2650,INNV,7.64,7.69,NasdaqGS,USD,Healthcare,Medical Care Facilities,https://www.innovage.com
2651,IHT,1.4050,1.4800,NYSE American,USD,Real Estate,REIT—Hotel & Motel,https://www.innsuitestrust.com
2652,INGN,12.53,12.12,NasdaqGS,USD,Healthcare,Medical Devices,https://www.inogen.com
2653,INO,0.7695,0.6977,NasdaqGS,USD,Healthcare,Biotechnology,https://www.inovio.com
2654,IPOOF,2.0700,2.1000,Other OTC,USD,Energy,Oil & Gas E&P,https://www.inplayoil.com
2655,INRD,1.7200,1.7200,Other OTC,USD,Technology,Electronic Components,https://www.inradoptics.com
2656,IBTN,22.00,22.00,Other OTC,USD,Financial Services,Banks—Regional,https://www.insbank.com
2657,INSG,0.5700,0.4897,NasdaqGS,USD,Technology,Communication Equipment,https://www.inseego.com
2658,NSIT,143.38,143.56,NasdaqGS,USD,Technology,Electronics & Computer Distribution,https://www.insight.com
2659,INSI,15.92,15.86,NYSE,USD,Financial Services,Asset Management,https://www.cutwater.com/cutwater-select-income-fund-characteristics.aspx
2660,ISIG,7.17,6.95,NasdaqCM,USD,Communication Services,Advertising Agencies,https://insigniasystems.com
2661,INSM,16.83,16.44,NasdaqGS,USD,Healthcare,Biotechnology,https://www.insmed.com
2662,NSP,120.64,119.39,NYSE,USD,Industrials,Staffing & Employment Services,https://www.insperity.com
2663,NSPR,1.0900,1.1400,NasdaqCM,USD,Healthcare,Medical Devices,https://www.inspiremd.com
2664,IBP,106.87,107.71,NYSE,USD,Consumer Cyclical,Residential Construction,https://www.installedbuildingproducts.com
2665,IIIN,26.44,26.49,NYSE,USD,Industrials,Metal Fabrication,https://www.insteel.com
2666,MRES,0.0092,0.0080,Other OTC,USD,Healthcare,Biotechnology,https://mrescorp.com
2667,INST,25.59,25.19,NYSE,USD,Technology,Software—Application,https://www.instructure.com
2668,PODD,317.72,315.89,NasdaqGS,USD,Healthcare,Medical Devices,https://www.insulet.com
2669,ITGR,76.31,76.87,NYSE,USD,Healthcare,Medical Devices,https://www.integer.net
2670,IART,57.38,57.52,NasdaqGS,USD,Healthcare,Medical Devices,https://www.integralife.com
2671,IHTI,0.0000,0.0000,Other OTC,USD,Healthcare,Diagnostics & Research,https://ihtresearch.com
2672,SKIN,12.34,12.73,NasdaqCM,USD,Consumer Defensive,Household & Personal Products,https://www.beautyhealth.com
2673,INTC,32.81,32.83,NasdaqGS,USD,Technology,Semiconductors,https://www.intel.com
2674,IGXT,0.1730,0.1800,Other OTC,USD,Healthcare,Biotechnology,https://www.intelgenx.com
2675,NTLA,35.96,35.79,NasdaqGM,USD,Healthcare,Biotechnology,https://www.intelliatx.com
2676,IDN,2.3900,2.3300,NasdaqGM,USD,Technology,Software—Application,https://www.intellicheck.com
2677,MED,95.41,96.39,NYSE,USD,Consumer Cyclical,Personal Services,https://medifastinc.com
2678,IPAR,138.42,138.91,NasdaqGS,USD,Consumer Defensive,Household & Personal Products,https://www.interparfumsinc.com
2679,IBKR,79.40,80.05,NasdaqGS,USD,Financial Services,Capital Markets,https://www.interactivebrokers.com
2680,ICCO,0.0710,0.0710,Other OTC,USD,Healthcare,Health Information Services,https://www.intercare.com
2681,ICPT,13.22,12.96,NasdaqGS,USD,Healthcare,Biotechnology,https://www.interceptpharma.com
2682,ICLD,0.0000,0.0000,Other OTC,USD,Technology,Information Technology Services,https://www.intercloudsys.com
2683,ICE,108.25,106.22,NYSE,USD,Financial Services,Financial Data & Stock Exchanges,https://www.ice.com
2684,IHG,67.36,66.03,NYSE,USD,Consumer Cyclical,Lodging,https://www.ihgplc.com
2685,INCR,2.4700,2.4600,NasdaqGM,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.intercure.co
2686,IDCC,72.98,72.93,NasdaqGS,USD,Communication Services,Telecom Services,https://www.interdigital.com
2687,TILE,7.52,7.50,NasdaqGS,USD,Industrials,Building Products & Equipment,https://www.interface.com
2688,INTG,43.67,42.33,NasdaqCM,USD,Consumer Cyclical,Lodging,https://www.intgla.com
2689,LINK,9.06,9.00,NasdaqCM,USD,Technology,Electronic Components,https://www.interlinkelectronics.com
2690,ITMSF,0.4613,0.4749,Other OTC,USD,Technology,Software—Application,https://www.intermap.com
2691,IMTO,0.0100,0.0100,Other OTC,USD,Communication Services,Telecom Services,https://www.intermetro.net
2692,IBOC,42.24,41.88,NasdaqGS,USD,Financial Services,Banks—Regional,https://www.ibc.com
2693,INCC,0.0002,0.0002,Other OTC,USD,Industrials,Specialty Business Services,https://inccinfo.com
2694,IDND,0.0383,0.0350,Other OTC,USD,Consumer Cyclical,Packaging & Containers,https://www.idcinnovation.com
2695,IDVV,0.0027,0.0020,Other OTC,USD,Real Estate,Real Estate—Diversified,https://www.internationalendeavorscorp.com
2696,IGT,26.01,26.00,NYSE,USD,Consumer Cyclical,Gambling,https://www.igt.com
2697,INIS,0.0369,0.0369,Other OTC,USD,Healthcare,Drug Manufacturers—Specialty & Generic,https://www.intisoid.com
2698,ILAL,0.0999,0.0740,Other OTC,USD,Real Estate,Real Estate—Development,https://www.ila.company
2699,ITNM,12.50,12.50,Other OTC,USD,Financial Services,Financial Data & Stock Exchanges,https://www.imsbarter.com
2700,IMXI,24.88,24.58,NasdaqCM,USD,Technology,Software—Infrastructure,https://www.intermexonline.com
2701,INSW,37.95,38.75,NYSE,USD,Energy,Oil & Gas Midstream,https://intlseas.com
2702,ISCO,0.2190,0.2190,Other OTC,USD,Healthcare,Biotechnology,https://www.internationalstemcell.com
2703,ITP,0.3877,0.4150,NYSE American,USD,Basic Materials,Paper & Paper Products,https://www.itpackaging.cn
2704,IPLY,0.0000,0.0000,Other OTC,USD,Technology,Software—Application,https://www.interplay.com
2705,IPG,36.99,37.03,NYSE,USD,Communication Services,Advertising Agencies,https://www.interpublic.com
2706,ITUP,0.0004,0.0004,Other OTC,USD,Financial Services,Shell Companies,https://www.itupglobal.com
2707,INTT,18.86,18.32,NYSE American,USD,Technology,Semiconductor Equipment & Materials,https://www.intest.com
2708,IVAC,7.14,7.18,NasdaqGS,USD,Industrials,Specialty Industrial Machinery,https://www.intevac.com
2709,IBM,130.50,132.14,NYSE,USD,Technology,Information Technology Services,https://www.ibm.com
2710,IFF,91.45,90.32,NYSE,USD,Basic Materials,Specialty Chemicals,https://www.iff.com
2711,IP,35.78,35.47,NYSE,USD,Consumer Cyclical,Packaging & Containers,https://www.internationalpaper.com
2712,IPI,26.43,26.92,NYSE,USD,Basic Materials,Agricultural Inputs,https://www.intrepidpotash.com
2713,INTZ,1.2600,1.3200,NasdaqCM,USD,Technology,Software—Infrastructure,https://www.intrusion.com
2714,INTU,446.76,438.37,NasdaqGS,USD,Technology,Software—Application,https://www.intuit.com
2715,ISRG,256.90,257.99,NasdaqGS,USD,Healthcare,Medical Instruments & Supplies,https://www.intuitive.com
2716,INUV,0.2962,0.2922,NYSE American,USD,Communication Services,Advertising Agencies,https://inuvo.com
2717,VBF,15.60,15.48,NYSE,USD,Financial Services,Asset Management,https://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30454
2718,VLT,10.45,10.43,NYSE,USD,Financial Services,Asset Management,https://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30541
2719,IVZ,15.82,15.71,NYSE,USD,Financial Services,Asset Management,https://www.invesco.com
